season_x,name,position,team_x,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,opp_team_name,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,was_home,yellow_cards,GW,season_weight,predicted_points,is_selected,value
2024-25,Max Aarons,DEF,Bournemouth,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_60,4.5
2024-25,Tyler Adams,MID,Bournemouth,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_61,5.0
2024-25,Jaidon Anthony,MID,Bournemouth,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_62,4.5
2024-25,David Brooks,MID,Bournemouth,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_63,5.0
2024-25,Ryan Christie,MID,Bournemouth,0,0,12,1,33.4,-1.0,-1.0,0,0,5.0,12.0,Unknown,90,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,3,0.0,0.0,0.0,,1,0.0,0.5,3.03,is_selected_64,5.0
2024-25,Lewis Cook,MID,Bournemouth,0,0,26,0,38.1,-1.0,-1.0,2,0,6.6,28.0,Unknown,173,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,,1,0.0,0.5,3.07,is_selected_65,5.0
2024-25,Enes Ünal,FWD,Bournemouth,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_66,5.5
2024-25,Romain Faivre,MID,Bournemouth,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_67,5.0
2024-25,Hamed Traorè,MID,Bournemouth,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_68,4.5
2024-25,James Hill,DEF,Bournemouth,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_69,4.0
2024-25,Daniel Jebbison,FWD,Bournemouth,0,0,7,0,10.6,-1.0,-1.0,0,0,1.6,3.2,Unknown,26,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2,0.0,0.0,0.0,,0,0.0,0.5,1.9,is_selected_70,4.5
2024-25,Milos Kerkez,DEF,Bournemouth,0,0,9,0,15.6,-1.0,-1.0,2,0,4.7,26.8,Unknown,180,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,3,0.0,0.0,0.0,,1,0.0,0.5,2.72,is_selected_71,4.5
2024-25,Justin Kluivert,MID,Bournemouth,0,0,2,1,32.6,-1.0,-1.0,0,0,5.4,3.6,Unknown,97,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17.0,3,0.0,0.0,0.0,,1,0.0,0.5,2.96,is_selected_72,5.5
2024-25,Chris Mepham,DEF,Bournemouth,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_73,4.5
2024-25,Norberto Neto,GK,Bournemouth,0,0,30,0,0.0,-1.0,-1.0,2,0,7.8,77.8,Unknown,180,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,,0,0.0,0.5,5.08,is_selected_74,4.5
2024-25,Dango Ouattara,MID,Bournemouth,0,0,14,0,3.3,-1.0,-1.0,2,0,3.5,13.6,Unknown,86,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,18.0,3,0.0,0.0,0.0,,0,0.0,0.5,2.74,is_selected_75,5.0
2024-25,Alex Paulsen,GK,Bournemouth,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_76,4.0
2024-25,Philip Billing,MID,Bournemouth,0,0,1,0,0.0,-1.0,-1.0,0,0,0.4,2.0,Unknown,6,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,,0,0.0,0.5,0.89,is_selected_77,5.0
2024-25,Alex Scott,MID,Bournemouth,0,0,14,0,13.1,-1.0,-1.0,2,0,4.1,26.2,Unknown,88,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.0,0.0,0.0,,0,0.0,0.5,2.8,is_selected_78,5.0
2024-25,Antoine Semenyo,MID,Bournemouth,1,1,45,0,40.6,-1.0,-1.0,2,1,19.7,65.0,Unknown,180,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,91.0,13,0.0,0.0,0.0,,0,0.0,0.5,13.04,is_selected_79,5.5
2024-25,Marcos Senesi,DEF,Bournemouth,0,0,11,0,5.3,-1.0,-1.0,1,0,3.7,29.4,Unknown,90,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,,1,0.0,0.5,2.46,is_selected_80,5.0
2024-25,Luis Sinisterra,MID,Bournemouth,0,0,14,0,12.6,-1.0,-1.0,2,0,7.2,17.0,Unknown,81,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,42.0,3,0.0,0.0,0.0,,0,0.0,0.5,2.4,is_selected_81,5.0
2024-25,Adam Smith,DEF,Bournemouth,0,0,11,0,4.5,-1.0,-1.0,1,0,1.4,9.8,Unknown,66,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,,0,0.0,0.5,2.68,is_selected_82,4.5
2024-25,Marcus Tavernier,MID,Bournemouth,0,2,46,0,90.2,-1.0,-1.0,2,1,20.9,56.6,Unknown,174,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,62.0,11,0.0,0.0,0.0,,0,0.0,0.5,10.67,is_selected_83,5.5
2024-25,Mark Travers,GK,Bournemouth,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_84,4.5
2024-25,Illia Zabarnyi,DEF,Bournemouth,0,0,22,0,1.7,-1.0,-1.0,2,0,3.4,32.2,Unknown,180,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,,0,0.0,0.5,3.59,is_selected_85,4.5
2024-25,Dean Huijsen,DEF,Bournemouth,0,0,9,0,0.4,-1.0,-1.0,1,0,2.5,24.8,Unknown,90,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,,0,0.0,0.5,2.18,is_selected_86,4.5
2024-25,Julián Zúñiga,DEF,Bournemouth,0,0,8,0,2.2,-1.0,-1.0,1,0,1.4,11.6,Unknown,112,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,,0,0.0,0.5,2.67,is_selected_87,4.5
2024-25,Will Dennis,GK,Bournemouth,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_88,4.0
2024-25,Francisco Evanilson Barbosa,FWD,Bournemouth,0,0,7,1,2.8,-1.0,-1.0,0,0,4.9,11.2,Unknown,71,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,35.0,2,0.0,0.0,0.0,,0,0.0,0.5,2.23,is_selected_89,6.0
2024-25,Kristoffer Ajer,DEF,Brentford,0,0,2,0,12.9,-1.0,-1.0,3,0,6.7,19.6,Unknown,180,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,35.0,3,0.0,0.0,0.0,,0,0.0,0.5,2.53,is_selected_90,4.5
2024-25,Ethan Brierley,MID,Brentford,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_91,4.5
2024-25,Nathan Collins,DEF,Brentford,1,1,33,0,1.1,-1.0,-1.0,3,0,14.0,82.0,Unknown,180,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,57.0,7,0.0,0.0,0.0,,0,0.0,0.5,6.81,is_selected_92,4.5
2024-25,Mikkel Damsgaard,MID,Brentford,0,0,8,0,1.9,-1.0,-1.0,1,0,0.6,3.8,Unknown,40,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,,0,0.0,0.5,1.76,is_selected_93,5.0
2024-25,Josh Dasilva,MID,Brentford,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_94,5.0
2024-25,Mark Flekken,GK,Brentford,0,0,38,0,0.0,-1.0,-1.0,3,0,10.1,101.2,Unknown,180,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,,0,0.0,0.5,15.4,is_selected_95,4.5
2024-25,Rico Henry,DEF,Brentford,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_96,4.5
2024-25,Aaron Hickey,DEF,Brentford,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_97,4.5
2024-25,Vitaly Janelt,MID,Brentford,0,0,20,0,16.4,-1.0,-1.0,3,0,3.9,15.4,Unknown,145,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,4,0.0,0.0,0.0,,0,0.0,0.5,3.67,is_selected_98,5.0
2024-25,Mathias Jensen,MID,Brentford,0,0,15,0,50.7,-1.0,-1.0,2,0,6.7,15.0,Unknown,148,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.0,0.0,0.0,,1,0.0,0.5,3.15,is_selected_99,5.5
2024-25,Kim Ji-soo,DEF,Brentford,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_100,4.0
2024-25,Yunus Emre Konak,MID,Brentford,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_101,4.5
2024-25,Keane Lewis-Potter,MID,Brentford,0,0,14,0,12.1,-1.0,-1.0,1,0,3.1,9.8,Unknown,81,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,3,0.0,0.0,0.0,,0,0.0,0.5,2.69,is_selected_102,5.0
2024-25,Bryan Mbeumo,MID,Brentford,0,2,41,0,67.9,-1.0,-1.0,3,1,13.8,46.2,Unknown,179,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,24.0,10,0.0,0.0,0.0,,1,0.0,0.5,9.88,is_selected_103,7.0
2024-25,Ben Mee,DEF,Brentford,0,0,3,0,0.1,-1.0,-1.0,0,0,0.0,0.0,Unknown,1,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,,0,0.0,0.5,1.3,is_selected_104,4.5
2024-25,Christian Nørgaard,MID,Brentford,0,0,22,0,16.4,-1.0,-1.0,3,0,4.5,25.0,Unknown,180,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,3,0.0,0.0,0.0,,1,0.0,0.5,3.48,is_selected_105,5.0
2024-25,Frank Onyeka,MID,Brentford,0,0,3,0,0.5,-1.0,-1.0,0,0,0.0,0.0,Unknown,23,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,,0,0.0,0.5,1.74,is_selected_106,5.0
2024-25,Myles Peart-Harris,MID,Brentford,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_107,4.5
2024-25,Ethan Pinnock,DEF,Brentford,0,0,10,0,0.3,-1.0,-1.0,3,0,5.2,34.2,Unknown,180,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17.0,1,0.0,0.0,0.0,,0,0.0,0.5,1.47,is_selected_108,4.5
2024-25,Mads Rasmussen,DEF,Brentford,0,0,3,0,2.6,-1.0,-1.0,3,0,1.9,13.0,Unknown,180,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3,0.0,0.0,0.0,,0,0.0,0.5,2.63,is_selected_109,4.5
2024-25,Kevin Schade,MID,Brentford,0,0,1,0,1.4,-1.0,-1.0,1,0,1.7,6.8,Unknown,90,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,3,0.0,0.0,0.0,,0,0.0,0.5,2.36,is_selected_110,5.5
2024-25,Igor Thiago Rodrigues,FWD,Brentford,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_111,6.0
2024-25,Ivan Toney,FWD,Brentford,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_112,7.5
2024-25,Hákon Valdimarsson,GK,Brentford,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_113,4.0
2024-25,Yoane Wissa,FWD,Brentford,1,3,54,0,15.0,-1.0,-1.0,3,1,11.6,55.2,Unknown,155,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,46.0,13,0.0,0.0,0.0,,1,0.0,0.5,13.04,is_selected_114,6.0
2024-25,Yehor Yarmoliuk,MID,Brentford,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_115,4.5
2024-25,Mathias Jorgensen,DEF,Brentford,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_116,4.5
2024-25,Fábio Carvalho,MID,Brentford,0,0,7,0,2.0,-1.0,-1.0,1,0,0.7,2.8,Unknown,30,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2,0.0,0.0,0.0,,0,0.0,0.5,1.97,is_selected_117,5.0
2024-25,Sepp Berg,DEF,Brentford,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_118,4.0
2024-25,Ryan Trevitt,MID,Brentford,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_119,4.5
2024-25,Simon Adingra,MID,Brighton,1,0,38,0,17.3,-1.0,-1.0,0,1,10.7,54.8,Unknown,46,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,35.0,10,0.0,0.0,0.0,,0,0.0,0.5,12.48,is_selected_120,5.5
2024-25,Benicio Baker-Boaitey,MID,Brighton,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_121,4.5
2024-25,Carlos Baleba,MID,Brighton,0,0,8,0,0.9,-1.0,-1.0,0,0,0.5,3.6,Unknown,17,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,,0,0.0,0.5,1.91,is_selected_122,5.0
2024-25,Valentín Barco,DEF,Brighton,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_123,4.0
2024-25,Amario Cozier-Duberry,MID,Brighton,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_124,4.5
2024-25,Mahmoud Dahoud,MID,Brighton,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_125,5.0
2024-25,Lewis Dunk,DEF,Brighton,0,0,34,1,11.4,-1.0,-1.0,1,0,4.0,23.2,Unknown,165,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,8,0.0,0.0,0.0,,0,0.0,0.5,7.85,is_selected_126,4.5
2024-25,Julio Enciso,MID,Brighton,0,0,2,0,4.4,-1.0,-1.0,0,0,0.6,0.0,Unknown,11,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,,0,0.0,0.5,1.0,is_selected_127,5.5
2024-25,Pervis Estupiñán,DEF,Brighton,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_128,5.0
2024-25,Evan Ferguson,FWD,Brighton,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_129,5.5
2024-25,Billy Gilmour,MID,Brighton,0,0,21,0,11.9,-1.0,-1.0,1,0,2.5,11.4,Unknown,97,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,3,0.0,0.0,0.0,,0,0.0,0.5,2.87,is_selected_130,5.0
2024-25,Pascal Groß,MID,Brighton,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_131,6.5
2024-25,Jack Hinshelwood,MID,Brighton,0,0,27,1,18.9,-1.0,-1.0,1,0,4.2,16.8,Unknown,180,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,5,0.0,0.0,0.0,,0,0.0,0.5,5.8,is_selected_132,5.0
2024-25,Ibrahim Osman,MID,Brighton,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_133,5.0
2024-25,Igor Julio Paulo,DEF,Brighton,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_134,4.5
2024-25,João Pedro Jesus,FWD,Brighton,0,2,45,1,27.2,-1.0,-1.0,1,1,13.8,50.6,Unknown,171,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,60.0,10,0.0,0.0,0.0,,0,0.0,0.5,10.31,is_selected_135,5.5
2024-25,Kacper Kozłowski,MID,Brighton,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_136,4.5
2024-25,Tariq Lamptey,DEF,Brighton,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_137,4.5
2024-25,Solly March,MID,Brighton,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_138,6.5
2024-25,Adrian Mazilu,MID,Brighton,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_139,4.5
2024-25,James Milner,MID,Brighton,0,0,22,1,66.2,-1.0,-1.0,1,0,10.7,28.6,Unknown,153,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.0,4,0.0,0.0,0.0,,1,0.0,0.5,3.94,is_selected_140,5.0
2024-25,Yankuba Minteh,MID,Brighton,1,0,22,0,60.7,-1.0,-1.0,1,0,13.1,33.8,Unknown,134,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,37.0,6,0.0,0.0,0.0,,0,0.0,0.5,5.66,is_selected_141,5.5
2024-25,Mitoma Kaoru,MID,Brighton,1,1,47,1,17.6,-1.0,-1.0,1,1,16.8,64.8,Unknown,177,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,86.0,14,0.0,0.0,0.0,,0,0.0,0.5,13.76,is_selected_142,6.5
2024-25,Jakub Moder,MID,Brighton,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_143,4.5
2024-25,Mark O’Mahony,FWD,Brighton,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_144,4.5
2024-25,Odeluga Offiah,DEF,Brighton,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_145,4.0
2024-25,Cameron Peupion,MID,Brighton,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_146,4.5
2024-25,Jeremy Morante,MID,Brighton,0,0,3,0,0.8,-1.0,-1.0,0,0,0.1,0.2,Unknown,8,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,,0,0.0,0.5,1.01,is_selected_147,5.0
2024-25,Jason Steele,GK,Brighton,0,1,46,1,0.0,-1.0,-1.0,1,0,4.1,40.4,Unknown,180,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,,0,0.0,0.5,9.21,is_selected_148,4.5
2024-25,Deniz Undav,FWD,Brighton,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_149,5.5
2024-25,Jan Paul Hecke,DEF,Brighton,0,0,35,1,1.5,-1.0,-1.0,1,0,4.5,39.6,Unknown,180,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,7,0.0,0.0,0.0,,1,0.0,0.5,8.36,is_selected_150,4.5
2024-25,Joël Veltman,DEF,Brighton,0,2,50,1,27.2,-1.0,-1.0,1,0,6.7,37.2,Unknown,180,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,10,0.0,0.0,0.0,,0,0.0,0.5,10.3,is_selected_151,4.5
2024-25,Bart Verbruggen,GK,Brighton,0,0,0,0,0.0,-1.0,-1.0,0,0,0.0,0.0,Unknown,0,-1.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.5,0.0,is_selected_152,4.5
